stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,level_id,platform_code
8247824,2815,"Gay St SB and Jackson Ave","",35.968907,-83.920955,,,0,,,0,,
9331149,2821,"Gay St SB and Main St","",35.961973,-83.916519,,,0,,,0,,
9331150,2822,"Blount Ave WB before Chapman Hwy","",35.95581,-83.914339,,,0,,,0,,
9331151,2666,"Mountain Grove NB before John Sevier Hwy","",35.906298,-83.838728,,,0,,,0,,
9331160,2823,"Blount Ave EB before Gay St","",35.955524,-83.914446,,,0,,,0,,
9348392,2828,"Hazen St EB and Morningside Greenway","",35.967742,-83.905247,,,0,,,0,,
9348420,2829,"Wilder Pl SB and Garfield Ave","",35.968284,-83.889702,,,0,,,0,,
9352619,2830,"Dandridge EB before Wilder Pl","",35.972515,-83.893856,,,0,,,0,,
9352644,2831,"Skyline Dr WB after Beaman Lake ","",35.993087,-83.872385,,,0,,,0,,
9352645,2832,"Oakland St NB and Lansing Ave","",35.99529,-83.875352,,,0,,,0,,
9352661,2833,"Skyline Dr EB and Beaman Lake Rd","",35.992899,-83.872491,,,0,,,0,,
9352662,2834,"Beaman Lake Dr SB and Golden Age","",35.992347,-83.865495,,,0,,,0,,
9352825,2835,"Border St NB and Boyds Bridge Pike","",35.983416,-83.876808,,,0,,,0,,
9352826,2836,"Boyds Bridge Pike WB after Border St","",35.981927,-83.879207,,,0,,,0,,
9352827,2837,"Boyds Bridge Pike WB before Biddle St","",35.978159,-83.885306,,,0,,,0,,
9352828,2838,"Biddle St SB and Brooks Ave","",35.975402,-83.886551,,,0,,,0,,
9352848,2839,"Boyds Bridge Pike EB after Biddle St ","",35.977869,-83.886011,,,0,,,0,,
9353199,2827,"McCalla Ave EB after Bertrand St","",35.977184,-83.904326,,,0,,,0,,
9353200,2840,"Cruze St SB before MLK Jr, Blvd","",35.976202,-83.902181,,,0,,,0,,
9353201,2841,"Kenner Ave EB after McConnell St ","",35.978716,-83.894774,,,0,,,0,,
9353202,2842,"Harrison St NB after Wilson Ave","",35.985044,-83.888092,,,0,,,0,,
9353203,2843,"Asheville Hwy EB after Park St","",36.003619,-83.86832,,,0,,,0,,
9354529,2844,"Asheville Hwy WB and Chilhowee Rd","",36.007312,-83.849788,,,0,,,0,,
9354530,2845,"Asheville Hwy WB after Carta Rd","",36.004788,-83.857237,,,0,,,0,,
9354531,2846,"Asheville Hwy WB before Park St","",36.003202,-83.870069,,,0,,,0,,
9354532,2847,"Wilson Ave WB after Harrison St","",35.98454,-83.888325,,,0,,,0,,
9354533,2848,"Kenner Ave WB before McConnell St","",35.978595,-83.895039,,,0,,,0,,
9354534,2849,"McCalla Ave WB after Bertrand St","",35.977017,-83.905104,,,0,,,0,,
9357131,2850,"Hazen St WB and Morningside Greenway","",35.967752,-83.905411,,,0,,,0,,
9415167,2851,"Elston Turner Dr before Bell St","",35.972279,-83.909024,,,0,,,0,,
9416850,2863,"Gay St NB and Clinch Ave ","",35.964237,-83.917637,,,0,,,0,,
9416851,2864,"Central Ave NB and Inskip Dr","",36.007884,-83.966158,,,0,,,0,,
9416925,2865,"Central Ave Pike SB after Inskip Dr","",36.007589,-83.965943,,,0,,,0,,
9416926,2866,"Central St SB before Coram","",35.992485,-83.945528,,,0,,,0,,
9416927,2867,"Gay St SB and Depot Ave","",35.970028,-83.922205,,,0,,,0,,
9417087,2868,"Gay St SB and Wall Ave","",35.966451,-83.919091,,,0,,,0,,
9417088,2869,"Gay St SB before Clinch Ave","",35.964535,-83.917943,,,0,,,0,,
9421568,2860,"Winona St NB after 5th Ave","",35.979797,-83.910887,,,0,,,0,,
9421569,2870,"Sixth Ave NB and Grainger Ave","",35.988482,-83.914632,,,0,,,0,,
9421570,2861,"Sixth Ave NB before McCroskey Ave","",35.992789,-83.917453,,,0,,,0,,
9421636,2872,"Washington Pike EB and  Winona St","",35.984149,-83.911474,,,0,,,0,,
9421729,2862,"Sixth Ave SB before Cecil Ave ","",35.992564,-83.917474,,,0,,,0,,
9429385,2826,"Knoxville Station Bay L","",35.965601,-83.913702,,,0,,,0,,
9429424,2856,"Huron St NB and Emerald Ave ","",35.991602,-83.927315,,,0,,,0,,
9429425,2879,"Pershing St NB and Chickamauga Ave","",35.999796,-83.937039,,,0,,,0,,
9429426,2880,"Chickamauga Ave WB and McMurray St","",35.998486,-83.941909,,,0,,,0,,
9430360,2874,"Inskip Dr EB and Scheel Rd","",36.012679,-83.959295,,,0,,,0,,
9430361,2875,"Inskip Dr EB before Bruhin Rd","",36.015889,-83.953371,,,0,,,0,,
9430518,2877,"Bruhin Rd SB after Broadview Dr","",36.007885,-83.954099,,,0,,,0,,
9430519,2878,"Chickamauga Ave EB and McMurray St","",35.998345,-83.942016,,,0,,,0,,
9430656,2876,"Bruhin Rd SB and Glenoaks Dr","",36.012506,-83.95187,,,0,,,0,,
9430713,2824,"Knoxville Station Bay T","",35.964931,-83.915015,,,0,,,0,,
9430860,2881,"Walnut St NB and Union Ave","",35.964224,-83.92028,,,0,,,0,,
9430861,2882,"Summer Pl WB and Locust St","",35.964821,-83.921853,,,0,,,0,,
9432404,2873,"17th St NB before Highland Ave","",35.959685,-83.934114,,,0,,,0,,
9432550,2883,"Texas Ave NB before Minnesota Ave","",35.979629,-83.964183,,,0,,,0,,
9432681,2884,"Western Ave WB before Hinton Dr","",35.973016,-83.988039,,,0,,,0,,
9432682,2885,"Western Ave WB at Western Ave Square","",35.975964,-83.995331,,,0,,,0,,
9432683,2886,"Western Ave WB before Sullivan Rd","",35.975435,-84.001261,,,0,,,0,,
9432684,2852,"Western Ave EB after McKamey Rd","",35.976779,-84.010582,,,0,,,0,,
9432686,2888,"Western Ave EB after Sullivan Rd","",35.975213,-84.002572,,,0,,,0,,
9432687,2889,"Western Ave EB and Western Ave Square","",35.975754,-83.995021,,,0,,,0,,
9432688,2890,"Western Ave EB after Hinton Dr","",35.972884,-83.98823,,,0,,,0,,
9432798,2891,"Gloria Garner St SB and Delaware Ave","",35.982816,-83.958459,,,0,,,0,,
9432799,2871,"Western Ave EB at Cherokee Health ","",35.966849,-83.944956,,,0,,,0,,
9432800,2892,"Western Ave EB at Food City ","",35.966682,-83.942757,,,0,,,0,,
9432801,2893,"17th St SB after Highland Ave","",35.959504,-83.93414,,,0,,,0,,
9433019,2853,"Oldham Ave EB after Elm St","",35.98059,-83.939487,,,0,,,0,,
9433020,2887,"Woodland Ave EB and Cornelia St ","",35.986246,-83.929981,,,0,,,0,,
9433021,2894,"Huron St SB and Emerald Ave","",35.991582,-83.927444,,,0,,,0,,
9433411,2895,"Washington Pike EB and Nadine St","",35.997914,-83.918147,,,0,,,0,,
9433412,2896,"Whittle Springs WB and Edgewood Ave","",36.004439,-83.912937,,,0,,,0,,
9433413,2897,"Whittle Springs Rd WB and Fairmont Blvd","",36.009855,-83.914538,,,0,,,0,,
9433414,2854,"Whittle Springs Rd WB and Valley View Dr","",36.012536,-83.91706,,,0,,,0,,
9433415,2898,"Knoxville Center Dr NB and Village Crest Way ","",36.033007,-83.880151,,,0,,,0,,
9433681,2899,"Knoxville Center Dr EB at Amazon Distribution","",36.036077,-83.874822,,,0,,,0,,
9433736,2900,"Knoxville Center Dr WB at Amazon Distribution","",36.036251,-83.875283,,,0,,,0,,
9433737,2901,"Knoxville Center Dr SB and Village Crest Way","",36.033297,-83.880395,,,0,,,0,,
9433743,2902,"Whittle Springs Rd SB and Fairmont Blvd","",36.010089,-83.914959,,,0,,,0,,
9433744,2903,"Whittle Springs Rd SB and Edgewood Ave","",36.004654,-83.913082,,,0,,,0,,
9433745,2904,"Woodland Ave WB and Cornelia St","",35.986545,-83.929814,,,0,,,0,,
9433746,2857,"Oldham Ave WB and Elm St","",35.98076,-83.939521,,,0,,,0,,
9434243,2825,"Knoxville Station Bay C","",35.964946,-83.914587,,,0,,,0,,
9434244,2905,"Middlebrook Pk WB and Liberty St","",35.961813,-83.964598,,,0,,,0,,
9434245,2906,"Middlebrook Pk WB and 3rd Creek Rd","",35.961491,-83.99206,,,0,,,0,,
9434576,2907,"Dutchtown Rd WB after Park Village Dr","",35.926567,-84.090363,,,0,,,0,,
9434769,2858,"Market Place Blvd SB after Peters Rd","",35.913446,-84.092473,,,0,,,0,,
9434772,2909,"Cedar Bluff Rd NB after Kingston Pike","",35.914108,-84.087691,,,0,,,0,,
9434793,2910,"Dutchtown Rd EB and Dunbartown Ln","",35.926486,-84.090279,,,0,,,0,,
9434889,2911,"University Ave EB and College St","",35.968057,-83.938128,,,0,,,0,,
9443163,2912,"Concord St NB and Tyson McGhee Park St","",35.954677,-83.948174,,,0,,,0,,
9443242,2914,"Concord St SB and Painter AVe ","",35.954568,-83.948294,,,0,,,0,,
9569024,2818,"West Town Mall","",35.922787,-84.037342,,,0,,,0,,
9618677,2908,"Target (greenway)","",36.035928,-83.887394,,,0,,,0,,
9672220,2913,"Middlebrook Pike EB and Clyde St","",35.965724,-83.941214,,,0,,,0,,
